participant,soa,prime_direction,mask_direction,congruent,answer,rt,accuracy
002,0.0125,left,left,TRUE,right,0.12876070000038453,FALSE
002,0.0125,right,left,FALSE,right,0.3258563999997932,TRUE
002,0.075,right,right,TRUE,left,0.9844610000000102,FALSE
002,0.0625,left,right,FALSE,left,0.43924779999997554,TRUE
002,0.025,right,right,TRUE,left,0.39248349999979837,FALSE
002,0.025,right,left,FALSE,right,0.2963847999999416,TRUE
002,0.0125,right,right,TRUE,left,0.5819790999994439,FALSE
002,0.075,right,left,FALSE,right,0.16148919999977807,TRUE
002,0.05,left,right,FALSE,left,0.308430999999473,TRUE
002,0.075,left,left,TRUE,right,0.2504973000004611,FALSE
002,0.0375,right,left,FALSE,right,0.5006493000000773,TRUE
002,0.025,right,right,TRUE,right,0.6086208999995506,TRUE
002,0.025,left,right,FALSE,left,0.5496634000000995,TRUE
002,0.0625,left,left,TRUE,right,0.29171390000010433,FALSE
002,0.075,left,right,FALSE,left,0.17679099999986647,TRUE
002,0.025,right,right,TRUE,left,0.5761414999997214,FALSE
002,0.05,right,left,FALSE,right,0.04575259999910486,TRUE
002,0.075,left,right,FALSE,left,2.830366899999717,TRUE
002,0.0375,right,right,TRUE,left,1.0129588999998305,FALSE
002,0.0125,left,right,FALSE,left,0.3934035000002041,TRUE
002,0.025,right,right,TRUE,left,0.17700160000003962,FALSE
002,0.05,right,left,FALSE,right,0.27423819999967236,TRUE
002,0.0625,left,right,FALSE,left,0.34699970000019675,TRUE
002,0.075,right,left,FALSE,right,0.41989579999972193,TRUE
002,0.075,right,right,TRUE,left,0.3244595999994999,FALSE
002,0.05,right,left,FALSE,right,0.3048596999997244,TRUE
002,0.0625,left,left,TRUE,right,0.48479150000002846,FALSE
002,0.0125,left,right,FALSE,left,0.2656520999998975,TRUE
002,0.0375,right,left,FALSE,left,0.2652553000007174,FALSE
002,0.075,left,right,FALSE,left,0.33954679999988,TRUE
002,0.075,left,left,TRUE,right,0.24607109999942622,FALSE
002,0.075,right,left,FALSE,right,0.3724696999997832,TRUE
002,0.0125,left,right,FALSE,left,0.34438829999999143,TRUE
002,0.0125,right,left,FALSE,right,0.803291100000024,TRUE
002,0.075,left,left,TRUE,right,0.5241476999999577,FALSE
002,0.05,left,right,FALSE,left,0.2836864000000787,TRUE
002,0.025,left,right,FALSE,left,0.3007614999996804,TRUE
002,0.0375,left,right,FALSE,left,0.4222257000001264,TRUE
002,0.05,left,left,TRUE,right,0.41374290000021574,FALSE
002,0.025,right,left,FALSE,right,0.5104737999999998,TRUE
002,0.0625,right,right,TRUE,left,0.3108393000002252,FALSE
002,0.025,right,left,FALSE,left,0.3197577999999339,FALSE
002,0.0375,left,right,FALSE,left,0.27865939999992406,TRUE
002,0.0125,right,left,FALSE,right,0.324194400000124,TRUE
002,0.0625,left,left,TRUE,right,0.722640599999977,FALSE
002,0.0375,left,left,TRUE,left,0.38366730000052485,TRUE
002,0.05,right,right,TRUE,left,0.30838459999995393,FALSE
002,0.0375,right,right,TRUE,left,0.5594512999996368,FALSE
002,0.0125,left,left,TRUE,left,0.3189931999995679,TRUE
002,0.025,left,left,TRUE,left,0.4474485000000641,TRUE
002,0.0125,right,left,FALSE,left,0.38680480000039097,FALSE
002,0.05,left,left,TRUE,left,0.38689340000019,TRUE
002,0.0625,right,left,FALSE,right,0.2302596999998059,TRUE
002,0.0625,left,left,TRUE,right,0.3363334000005125,FALSE
002,0.075,right,left,FALSE,right,0.38089170000057493,TRUE
002,0.05,left,left,TRUE,left,0.3967965000001641,TRUE
002,0.075,left,right,FALSE,left,0.5367780000005951,TRUE
002,0.075,right,left,FALSE,right,0.1815491999996084,TRUE
002,0.075,right,right,TRUE,left,0.5888052000000243,FALSE
002,0.0375,left,left,TRUE,right,0.39433399999961694,FALSE
002,0.0375,left,left,TRUE,left,0.5675608999999895,TRUE
002,0.05,left,right,FALSE,left,0.3089986000004501,TRUE
002,0.0125,left,right,FALSE,left,0.420882100000199,TRUE
002,0.075,left,right,FALSE,left,0.4032366000001275,TRUE
002,0.0125,right,right,TRUE,right,0.2319778999999471,TRUE
002,0.075,right,left,FALSE,right,0.21006169999964186,TRUE
002,0.0125,left,left,TRUE,left,0.34181749999970634,TRUE
002,0.075,left,right,FALSE,left,0.37856639999972685,TRUE
002,0.025,left,right,FALSE,left,0.3541255000000092,TRUE
002,0.0375,right,right,TRUE,right,0.41102589999991324,TRUE
002,0.0125,right,left,FALSE,left,0.2724233999997523,FALSE
002,0.0375,left,right,FALSE,left,0.3647977999999057,TRUE
002,0.0375,right,right,TRUE,left,0.39322340000035183,FALSE
002,0.0625,left,right,FALSE,left,0.679940699999861,TRUE
002,0.075,right,right,TRUE,left,0.4626391000001604,FALSE
002,0.0625,left,right,FALSE,left,0.5130110999998578,TRUE
002,0.0625,right,left,FALSE,right,0.48388989999966725,TRUE
002,0.075,right,left,FALSE,right,0.3469396999998935,TRUE
002,0.025,right,right,TRUE,left,0.7516697000000931,FALSE
002,0.0625,left,left,TRUE,left,0.6812981000002765,TRUE
002,0.025,right,right,TRUE,right,0.2578800000001138,TRUE
002,0.05,left,right,FALSE,left,0.31179550000069867,TRUE
002,0.05,right,right,TRUE,right,0.23854560000017955,TRUE
002,0.025,left,left,TRUE,left,0.3626611999998204,TRUE
002,0.025,left,right,FALSE,right,0.36156389999996463,FALSE
002,0.0625,left,left,TRUE,left,0.4589388999993389,TRUE
002,0.0625,right,right,TRUE,right,0.41866939999999886,TRUE
002,0.025,left,left,TRUE,left,0.49291100000027654,TRUE
002,0.075,right,left,FALSE,right,0.38796020000063436,TRUE
002,0.05,left,left,TRUE,left,0.728026900000259,TRUE
002,0.025,right,left,FALSE,right,0.4355365999999776,TRUE
002,0.0625,right,right,TRUE,right,0.43827499999952124,TRUE
002,0.025,right,left,FALSE,right,0.7374842000008357,TRUE
002,0.0125,left,left,TRUE,left,0.8014719000002515,TRUE
002,0.025,right,right,TRUE,right,0.340435900000557,TRUE
002,0.0125,right,left,FALSE,left,0.46771459999945364,FALSE
002,0.05,left,right,FALSE,left,0.38886160000038217,TRUE
002,0.0125,right,left,FALSE,left,0.35181850000026316,FALSE
002,0.0625,right,left,FALSE,right,0.386685700000271,TRUE
002,0.05,left,left,TRUE,left,0.4534585999999763,TRUE
002,0.0125,left,left,TRUE,right,0.47265470000002097,FALSE
002,0.0125,left,right,FALSE,right,0.5117109000002529,FALSE
002,0.075,left,right,FALSE,left,0.3545870999996623,TRUE
002,0.0125,right,right,TRUE,left,0.5947472999996535,FALSE
002,0.0375,left,right,FALSE,left,0.6157931999996435,TRUE
002,0.0125,right,left,FALSE,right,0.471694099999695,TRUE
002,0.0125,left,right,FALSE,left,0.5904903000000559,TRUE
002,0.0375,left,right,FALSE,left,0.45493079999960173,TRUE
002,0.0625,left,right,FALSE,left,0.4159770000005665,TRUE
002,0.05,left,right,FALSE,left,0.5460290000000896,TRUE
002,0.075,left,right,FALSE,left,0.4099679000000833,TRUE
002,0.075,right,right,TRUE,left,0.37644820000059553,FALSE
002,0.05,left,right,FALSE,left,0.44037279999975,TRUE
002,0.0625,left,right,FALSE,left,0.3379553000004307,TRUE
002,0.0375,left,right,FALSE,left,0.40349650000007387,TRUE
002,0.0625,right,right,TRUE,right,0.3045196000002761,TRUE
002,0.075,left,left,TRUE,left,0.5438951000005545,TRUE
002,0.025,left,left,TRUE,left,0.5716724999992948,TRUE
002,0.0125,left,left,TRUE,left,0.2928911999997581,TRUE
002,0.025,right,left,FALSE,right,0.43089659999986907,TRUE
002,0.025,left,right,FALSE,right,0.38693900000089343,FALSE
002,0.0125,right,right,TRUE,right,0.3055048000005627,TRUE
002,0.0375,right,right,TRUE,right,0.5619165999996767,TRUE
002,0.0625,right,left,FALSE,right,0.4006306000001132,TRUE
002,0.075,left,right,FALSE,left,0.4136386999998649,TRUE
002,0.0625,right,left,FALSE,right,0.21728040000016335,TRUE
002,0.0375,left,left,TRUE,right,0.4415367999999944,FALSE
002,0.05,right,left,FALSE,right,0.4736407999998846,TRUE
002,0.0375,left,left,TRUE,right,0.43293809999977384,FALSE
002,0.0625,left,right,FALSE,left,3.3375819000002593,TRUE
002,0.0375,left,right,FALSE,left,0.5269978999995146,TRUE
002,0.05,right,left,FALSE,right,0.17653130000053352,TRUE
002,0.05,right,left,FALSE,right,0.36139300000013463,TRUE
002,0.075,right,right,TRUE,left,0.23421909999979107,FALSE
002,0.05,right,right,TRUE,left,0.25345670000024256,FALSE
002,0.0375,right,left,FALSE,right,0.3059578000002148,TRUE
002,0.0375,right,left,FALSE,right,0.27815860000009707,TRUE
002,0.0375,right,right,TRUE,left,0.39102140000068175,FALSE
002,0.05,left,left,TRUE,right,0.18365439999979571,FALSE
002,0.025,right,left,FALSE,right,0.2973518000007971,TRUE
002,0.0125,left,right,FALSE,right,0.2949883999999656,FALSE
002,0.0625,right,left,FALSE,right,0.3826076000004832,TRUE
002,0.075,right,right,TRUE,right,0.22662209999998595,TRUE
002,0.05,left,left,TRUE,left,0.19573980000041047,TRUE
002,0.0375,right,left,FALSE,right,0.3289604000001418,TRUE
002,0.0625,left,right,FALSE,left,0.2652138000003106,TRUE
002,0.0375,right,left,FALSE,right,1.1986499000004187,TRUE
002,0.0625,right,left,FALSE,right,0.25093460000061896,TRUE
002,0.0625,right,right,TRUE,right,0.25199549999979354,TRUE
002,0.0375,right,left,FALSE,left,0.18337090000022727,FALSE
002,0.025,left,right,FALSE,left,0.5424271000001681,TRUE
002,0.0125,left,left,TRUE,left,0.3827713999999105,TRUE
002,0.025,left,left,TRUE,left,0.2406836000000112,TRUE
002,0.05,right,left,FALSE,right,0.16233219999958237,TRUE
002,0.0375,right,right,TRUE,left,0.403766600000381,FALSE
002,0.0125,left,right,FALSE,right,0.3250047000001359,FALSE
002,0.0625,left,left,TRUE,left,0.22160379999968427,TRUE
002,0.05,right,right,TRUE,right,0.22865850000016508,TRUE
002,0.05,right,right,TRUE,right,0.32573370000045543,TRUE
002,0.025,right,right,TRUE,left,0.23174269999981334,FALSE
002,0.0375,right,right,TRUE,right,0.23220459999993182,TRUE
002,0.025,left,left,TRUE,right,0.3396337999993193,FALSE
002,0.0125,right,right,TRUE,right,0.2601986999998189,TRUE
002,0.025,right,left,FALSE,left,0.3546475000002829,FALSE
002,0.075,right,right,TRUE,left,0.2917879000005996,FALSE
002,0.0625,left,left,TRUE,right,0.38624280000021827,FALSE
002,0.0625,right,right,TRUE,right,0.2050570000001244,TRUE
002,0.025,left,left,TRUE,left,0.25001500000053056,TRUE
002,0.05,left,left,TRUE,left,0.3989131999996971,TRUE
002,0.075,right,left,FALSE,right,0.22451050000017858,TRUE
002,0.0125,right,right,TRUE,right,0.20458460000008927,TRUE
002,0.05,right,left,FALSE,right,0.2722696000000724,TRUE
002,0.05,left,right,FALSE,left,0.534574799999973,TRUE
002,0.0375,left,right,FALSE,left,0.3026153000000704,TRUE
002,0.075,left,left,TRUE,right,0.2694207999993523,FALSE
002,0.05,right,left,FALSE,right,0.5370026000000507,TRUE
002,0.075,left,left,TRUE,left,0.24133270000038465,TRUE
002,0.075,left,left,TRUE,left,0.29222419999950944,TRUE
002,0.0375,left,left,TRUE,left,0.31779529999948863,TRUE
002,0.0375,left,left,TRUE,right,0.24911549999978888,FALSE
002,0.05,right,right,TRUE,left,0.2723718999995981,FALSE
002,0.0125,left,right,FALSE,right,0.19375299999956042,FALSE
002,0.025,left,right,FALSE,right,0.18018949999986944,FALSE
002,0.0375,right,left,FALSE,right,0.1701113000008263,TRUE
002,0.075,left,left,TRUE,left,0.2475046999998085,TRUE
002,0.025,right,right,TRUE,left,0.23085579999951733,FALSE
002,0.05,left,left,TRUE,left,0.22628660000009404,TRUE
002,0.0125,left,left,TRUE,left,0.05286470000010013,TRUE
002,0.0125,right,left,FALSE,left,0.07930279999982304,FALSE
002,0.0625,left,left,TRUE,left,0.1530824000001303,TRUE
002,0.075,right,left,FALSE,right,0.06144970000059402,TRUE
002,0.05,right,right,TRUE,left,0.06006669999987935,FALSE
002,0.0625,right,right,TRUE,left,0.05198910000035539,FALSE
002,0.0125,right,left,FALSE,right,2.414599300000191,TRUE
002,0.0625,left,left,TRUE,right,0.20579200000065612,FALSE
002,0.0125,right,right,TRUE,left,0.426477299999533,FALSE
002,0.025,right,right,TRUE,left,0.37369740000031015,FALSE
002,0.075,left,left,TRUE,right,0.25974370000039926,FALSE
002,0.025,right,left,FALSE,right,0.3437194999996791,TRUE
002,0.025,left,right,FALSE,left,0.5680623999996897,TRUE
003,0.0625,right,right,TRUE,left,1.4601090999994994,FALSE
003,0.075,left,left,TRUE,right,0.5754569000000629,FALSE
003,0.075,left,right,FALSE,right,2.651579600000332,FALSE
003,0.0375,right,left,FALSE,right,0.7178505000001678,TRUE
003,0.05,left,left,TRUE,right,0.48234880000018165,FALSE
003,0.0625,right,left,FALSE,left,0.4198839999999109,FALSE
003,0.0125,right,left,FALSE,left,0.41076760000032664,FALSE
003,0.0375,right,left,FALSE,right,1.9766312000001562,TRUE
003,0.0375,right,left,FALSE,right,0.5584691000003659,TRUE
003,0.0125,right,left,FALSE,left,0.31917819999944186,FALSE
003,0.05,left,right,FALSE,right,0.1283889000005729,FALSE
003,0.025,left,left,TRUE,left,0.07363769999938086,TRUE
003,0.075,right,right,TRUE,left,0.4562341999999262,FALSE
003,0.05,right,right,TRUE,right,1.3800914999992528,TRUE
003,0.0125,left,right,FALSE,right,2.3991722999999183,FALSE
003,0.0625,left,left,TRUE,left,1.194769400000041,TRUE
003,0.0125,left,left,TRUE,left,1.6973993999999948,TRUE
003,0.025,left,left,TRUE,right,0.743251799999598,FALSE
003,0.0625,left,right,FALSE,left,0.42190969999955996,TRUE
003,0.0375,right,left,FALSE,right,0.5949600999992981,TRUE
003,0.0375,left,right,FALSE,left,0.04414710000037303,TRUE
003,0.05,left,right,FALSE,left,1.1794141000000309,TRUE
003,0.0375,left,left,TRUE,left,0.7143635000002178,TRUE
003,0.05,right,right,TRUE,right,0.6568724999997357,TRUE
003,0.025,left,right,FALSE,right,0.5317583999994895,FALSE
003,0.05,left,left,TRUE,right,0.3957433999994464,FALSE
003,0.05,left,left,TRUE,right,0.40544410000075004,FALSE
003,0.0625,left,left,TRUE,left,0.24200699999983044,TRUE
003,0.0125,right,right,TRUE,right,0.18925140000010288,TRUE
003,0.0125,left,left,TRUE,left,0.1044768000001568,TRUE
003,0.025,right,right,TRUE,right,0.9114202999999179,TRUE
003,0.075,right,right,TRUE,left,0.22630759999992733,FALSE
003,0.025,left,left,TRUE,right,1.1914471000000049,FALSE
003,0.0625,right,right,TRUE,right,2.6042171999997663,TRUE
003,0.05,right,right,TRUE,left,0.5574599000001399,FALSE
003,0.075,left,right,FALSE,right,0.36080519999995886,FALSE
003,0.075,left,left,TRUE,right,1.0786877000000459,FALSE
003,0.0375,right,right,TRUE,left,3.500629199999821,FALSE
003,0.0125,right,left,FALSE,left,0.9258565999998609,FALSE
003,0.025,right,right,TRUE,right,0.9820492000008016,TRUE
003,0.0625,left,left,TRUE,right,0.5986726999999519,FALSE
003,0.0375,right,right,TRUE,right,0.7816659000000072,TRUE
003,0.05,left,right,FALSE,left,0.8186611000000994,TRUE
003,0.075,right,right,TRUE,right,0.5868179999997665,TRUE
003,0.0625,right,left,FALSE,right,0.4923471000001882,TRUE
003,0.025,right,right,TRUE,right,1.1747419999992417,TRUE
003,0.0625,right,right,TRUE,left,0.20748970000022382,FALSE
003,0.0375,right,right,TRUE,right,0.28788970000005065,TRUE
003,0.075,left,left,TRUE,right,1.2761099000008471,FALSE
003,0.05,right,left,FALSE,left,0.6340282000001025,FALSE
003,0.0125,left,right,FALSE,right,0.403793699999369,FALSE
003,0.05,left,right,FALSE,right,0.5849169000002803,FALSE
003,0.0125,right,left,FALSE,left,1.161102000000028,FALSE
003,0.05,right,left,FALSE,right,1.375167500000316,TRUE
003,0.0125,right,right,TRUE,right,0.40745779999997467,TRUE
003,0.0125,left,right,FALSE,right,0.536668999999165,FALSE
003,0.075,right,left,FALSE,left,0.6775144000002911,FALSE
003,0.0625,left,right,FALSE,left,0.9861688000000868,TRUE
003,0.0125,left,right,FALSE,right,0.6891493000002811,FALSE
003,0.025,left,left,TRUE,left,0.6958188999997219,TRUE
003,0.05,right,left,FALSE,right,0.19737010000062583,TRUE
003,0.0125,left,right,FALSE,right,0.47989999999936117,FALSE
003,0.0625,right,right,TRUE,left,0.3715863999996145,FALSE
003,0.0625,left,right,FALSE,right,0.12595779999992374,FALSE
003,0.0375,right,right,TRUE,right,0.38152809999974124,TRUE
003,0.0375,left,right,FALSE,right,0.38891899999998714,FALSE
003,0.075,right,left,FALSE,left,0.05428810000012163,FALSE
003,0.025,right,right,TRUE,left,1.1125412999999753,FALSE
003,0.075,left,left,TRUE,left,0.4869670000007318,TRUE
003,0.0375,left,left,TRUE,left,0.4055169000002934,TRUE
003,0.025,left,right,FALSE,right,0.680890300000101,FALSE
003,0.025,left,left,TRUE,left,0.9108885999994527,TRUE
003,0.025,right,left,FALSE,left,1.2223629999998593,FALSE
003,0.0125,right,left,FALSE,right,3.090784099999837,TRUE
003,0.0375,right,left,FALSE,left,2.1023114999998143,FALSE
003,0.025,right,left,FALSE,right,2.2315968000002613,TRUE
003,0.0375,left,right,FALSE,left,1.4990555000003951,TRUE
003,0.025,left,right,FALSE,left,0.5246219999999084,TRUE
003,0.0375,right,left,FALSE,right,1.5986062000001766,TRUE
003,0.025,left,right,FALSE,right,0.6243662999995649,FALSE
003,0.0375,left,right,FALSE,left,0.9808959000001778,TRUE
003,0.0125,left,left,TRUE,left,0.5620472999999038,TRUE
003,0.025,left,left,TRUE,left,0.8145786999994016,TRUE
003,0.05,left,right,FALSE,left,0.5959016999995583,TRUE
003,0.0625,left,right,FALSE,left,0.6780949000003602,TRUE
003,0.075,left,right,FALSE,left,0.45777910000015254,TRUE
003,0.0375,left,left,TRUE,left,0.8820074999994176,TRUE
003,0.075,left,left,TRUE,right,1.2321375999999873,FALSE
003,0.0625,right,left,FALSE,right,0.4129094999998415,TRUE
003,0.0125,left,left,TRUE,left,0.21512280000024475,TRUE
003,0.075,right,left,FALSE,right,0.4032244999998511,TRUE
003,0.05,left,left,TRUE,left,0.5247546999999031,TRUE
003,0.075,left,left,TRUE,left,0.9109642000003078,TRUE
003,0.0375,right,right,TRUE,right,0.34243619999961084,TRUE
003,0.0375,left,left,TRUE,left,0.050666000000092026,TRUE
003,0.0625,right,right,TRUE,left,0.35391749999962485,FALSE
003,0.0375,left,right,FALSE,right,0.1263137000005372,FALSE
003,0.075,right,left,FALSE,right,0.30122620000020106,TRUE
003,0.05,right,right,TRUE,right,0.49013079999986076,TRUE
003,0.025,right,right,TRUE,right,0.49161349999940285,TRUE
003,0.0125,right,right,TRUE,right,0.1505117999995491,TRUE
003,0.0625,right,left,FALSE,right,0.15909740000006423,TRUE
003,0.0375,left,left,TRUE,left,0.15434759999970993,TRUE
003,0.0125,right,right,TRUE,right,0.2475999000007505,TRUE
003,0.0125,right,left,FALSE,left,1.9486800000004223,FALSE
003,0.0625,left,right,FALSE,left,0.7831704999998692,TRUE
003,0.025,right,left,FALSE,left,0.30565520000072866,FALSE
003,0.025,right,left,FALSE,left,0.3235502000006818,FALSE
003,0.025,left,right,FALSE,left,0.3491035999995802,TRUE
003,0.05,right,left,FALSE,right,0.40582369999992807,TRUE
003,0.0375,right,right,TRUE,right,1.8944288000002416,TRUE
003,0.0125,right,right,TRUE,right,0.4328944999997475,TRUE
003,0.05,right,left,FALSE,right,1.1121439999997165,TRUE
003,0.05,right,right,TRUE,right,1.8813973999995142,TRUE
003,0.0625,right,left,FALSE,right,0.33440129999962664,TRUE
003,0.075,right,right,TRUE,right,0.6806219999998575,TRUE
003,0.025,right,left,FALSE,left,0.26279799999974784,FALSE
003,0.05,left,left,TRUE,left,0.1811888000002,TRUE
003,0.0625,left,left,TRUE,right,2.0415986999996676,FALSE
003,0.0125,right,right,TRUE,left,1.2984036000007109,FALSE
003,0.025,right,left,FALSE,left,0.3238316000006307,FALSE
003,0.075,right,left,FALSE,right,0.10041980000005424,TRUE
003,0.0375,left,right,FALSE,left,0.702135399999861,TRUE
003,0.05,right,right,TRUE,right,0.8324847999992926,TRUE
003,0.0625,left,right,FALSE,left,0.3822934999998324,TRUE
003,0.0625,left,left,TRUE,right,0.08848610000040935,FALSE
003,0.0125,left,right,FALSE,right,0.01493780000055267,FALSE
003,0.075,left,right,FALSE,left,0.045581500000480446,TRUE
003,0.075,left,right,FALSE,left,0.5973382000001948,TRUE
003,0.05,left,right,FALSE,left,0.5285321000001204,TRUE
003,0.025,left,right,FALSE,right,0.15351430000009714,FALSE
003,0.0625,right,right,TRUE,left,1.2480837000002794,FALSE
003,0.075,right,right,TRUE,right,0.0028411000002961373,TRUE
003,0.075,right,left,FALSE,right,0.1592663999999786,TRUE
003,0.0125,left,left,TRUE,right,0.3346779000003153,FALSE
003,0.075,left,right,FALSE,right,0.025060599999960687,FALSE
003,0.0125,left,left,TRUE,left,0.5419810000003054,TRUE
003,0.05,left,left,TRUE,right,0.6991091999998389,FALSE
003,0.0625,right,left,FALSE,right,0.9403466000003391,TRUE
003,0.0375,left,left,TRUE,left,0.1806550999999672,TRUE
003,0.075,right,right,TRUE,right,0.15916219999962777,TRUE
003,0.05,right,left,FALSE,left,0.09563359999992826,FALSE
003,0.0625,left,left,TRUE,right,0.8200403000000733,FALSE
003,0.025,right,right,TRUE,left,0.8136824999992314,FALSE
003,0.025,right,left,FALSE,right,2.356369899999663,TRUE
